# mesh name: PhantomMesh
# primitive scorer name: nOfTerminatedTrack
106	82	209	1.602176634e-13
106	93	208	1.602176634e-13
106	94	208	3.204353268e-13
107	83	209	1.602176634e-13
107	106	46	1.602176634e-13
107	112	181	1.602176634e-13
107	121	178	1.602176634e-13
108	40	210	1.602176634e-13
108	46	154	1.602176634e-13
108	51	208	1.602176634e-13
108	53	209	1.602176634e-13
108	72	57	3.204353268e-13
108	83	209	1.602176634e-13
108	102	137	1.602176634e-13
108	120	180	1.602176634e-13
109	37	153	3.204353268e-13
109	53	209	4.806529902e-13
110	41	153	1.602176634e-13
110	50	208	1.602176634e-13
110	109	40	3.204353268e-13
111	32	154	1.602176634e-13
111	86	210	1.602176634e-13
112	31	154	3.204353268e-13
112	46	207	3.204353268e-13
112	47	207	1.602176634e-13
112	102	25	1.602176634e-13
112	103	25	1.602176634e-13
113	29	154	1.602176634e-13
113	42	153	1.602176634e-13
113	42	211	3.204353268e-13
113	91	209	3.204353268e-13
113	103	25	1.602176634e-13
114	28	154	1.602176634e-13
114	41	208	3.204353268e-13
114	42	153	1.602176634e-13
114	42	209	1.602176634e-13
114	42	211	1.602176634e-13
114	43	210	3.204353268e-13
114	56	184	1.602176634e-13
114	57	184	1.602176634e-13
115	41	208	1.602176634e-13
115	42	208	1.602176634e-13
115	43	209	1.602176634e-13
115	44	154	1.602176634e-13
115	45	154	1.602176634e-13
115	55	184	1.602176634e-13
116	46	210	1.602176634e-13
116	51	186	1.602176634e-13
116	52	183	1.602176634e-13
116	54	184	3.204353268e-13
116	93	209	1.602176634e-13
117	46	210	1.602176634e-13
117	53	183	3.204353268e-13
117	53	185	1.602176634e-13
117	95	165	3.204353268e-13
117	100	145	4.806529902e-13
118	49	184	1.602176634e-13
118	49	186	1.602176634e-13
118	51	184	1.602176634e-13
118	52	185	3.204353268e-13
118	53	186	3.204353268e-13
118	54	185	4.806529902e-13
118	55	185	4.806529902e-13
118	55	186	1.602176634e-13
118	92	209	1.602176634e-13
119	49	184	1.602176634e-13
119	50	184	1.602176634e-13
119	50	186	1.602176634e-13
119	52	186	1.602176634e-13
119	53	185	1.602176634e-13
119	55	185	1.602176634e-13
119	57	207	1.602176634e-13
119	60	207	1.602176634e-13
119	73	205	1.602176634e-13
119	95	209	3.204353268e-13
119	111	101	1.602176634e-13
120	49	210	1.602176634e-13
120	52	185	1.602176634e-13
120	91	209	1.602176634e-13
120	92	209	1.602176634e-13
120	93	209	1.602176634e-13
121	52	185	1.602176634e-13
121	53	185	1.602176634e-13
121	53	186	1.602176634e-13
121	54	185	1.602176634e-13
121	54	186	3.204353268e-13
121	95	209	1.602176634e-13
122	48	165	1.602176634e-13
122	53	185	1.602176634e-13
122	57	184	1.602176634e-13
123	57	184	1.602176634e-13
123	88	211	1.602176634e-13
124	58	183	1.602176634e-13
124	108	206	1.602176634e-13
125	33	161	1.602176634e-13
125	75	200	1.602176634e-13
126	36	157	4.806529902e-13
126	38	146	1.602176634e-13
126	41	151	1.602176634e-13
126	53	184	1.602176634e-13
126	60	183	1.602176634e-13
126	73	93	1.602176634e-13
127	35	160	1.602176634e-13
127	43	151	1.602176634e-13
127	53	184	1.602176634e-13
127	56	184	1.602176634e-13
127	57	184	3.204353268e-13
129	38	157	1.602176634e-13
129	39	158	1.602176634e-13
129	46	200	1.602176634e-13
130	42	158	1.602176634e-13
130	46	144	1.602176634e-13
130	49	199	1.602176634e-13
131	48	199	1.602176634e-13
131	50	150	1.602176634e-13
132	1	205	1.602176634e-13
133	19	156	4.806529902e-13
133	42	159	1.602176634e-13
133	44	157	1.602176634e-13
133	46	211	1.602176634e-13
133	67	183	1.602176634e-13
133	68	183	1.602176634e-13
133	69	184	1.602176634e-13
134	17	156	1.602176634e-13
134	43	157	1.602176634e-13
135	73	185	1.602176634e-13
135	77	185	1.602176634e-13
135	77	186	1.602176634e-13
135	98	167	8.01088317e-13
136	46	199	1.602176634e-13
136	49	211	1.602176634e-13
136	78	185	1.602176634e-13
136	80	59	1.602176634e-13
139	47	132	3.204353268e-13
139	66	82	1.602176634e-13
140	49	211	1.602176634e-13
140	57	81	1.602176634e-13
141	49	211	1.602176634e-13
141	58	81	1.602176634e-13
141	77	185	1.602176634e-13
142	72	82	1.602176634e-13
142	77	185	1.602176634e-13
143	33	149	3.204353268e-13
143	35	149	3.204353268e-13
143	45	212	1.602176634e-13
143	55	80	4.806529902e-13
143	56	80	1.602176634e-13
143	58	82	1.602176634e-13
143	66	82	1.602176634e-13
143	87	32	1.602176634e-13
143	112	171	1.602176634e-13
144	54	81	1.602176634e-13
144	56	79	1.602176634e-13
144	67	82	1.602176634e-13
144	100	98	1.602176634e-13
144	102	99	1.602176634e-13
145	66	82	1.602176634e-13
145	67	83	3.204353268e-13
145	67	84	1.602176634e-13
145	70	76	1.602176634e-13
145	97	97	1.602176634e-13
146	49	82	1.602176634e-13
146	68	82	1.602176634e-13
146	70	81	1.602176634e-13
146	105	25	1.602176634e-13
147	49	82	1.602176634e-13
147	57	81	1.602176634e-13
147	57	82	1.602176634e-13
147	60	138	1.602176634e-13
147	66	82	1.602176634e-13
148	56	79	3.204353268e-13
148	59	81	1.602176634e-13
148	60	138	1.602176634e-13
148	61	81	1.602176634e-13
148	66	177	3.204353268e-13
149	48	170	1.602176634e-13
149	55	79	1.602176634e-13
149	55	80	1.602176634e-13
149	56	79	3.204353268e-13
149	58	81	1.602176634e-13
149	59	81	1.602176634e-13
149	62	82	1.602176634e-13
149	65	138	1.602176634e-13
149	67	138	1.602176634e-13
149	70	137	3.204353268e-13
149	70	138	1.602176634e-13
149	71	137	3.204353268e-13
150	57	81	1.602176634e-13
150	58	82	4.806529902e-13
150	59	82	4.806529902e-13
150	60	81	1.602176634e-13
150	60	82	1.602176634e-13
150	70	83	1.602176634e-13
150	71	83	1.602176634e-13
150	94	102	3.204353268e-13
150	107	25	1.602176634e-13
151	61	83	1.602176634e-13
151	69	82	1.602176634e-13
151	70	83	1.602176634e-13
151	83	38	1.602176634e-13
151	88	190	3.204353268e-13
151	102	26	4.806529902e-13
151	102	100	1.602176634e-13
151	104	101	1.602176634e-13
151	106	25	1.602176634e-13
152	48	82	3.204353268e-13
152	50	83	3.204353268e-13
152	55	83	1.602176634e-13
152	57	83	4.806529902e-13
152	67	84	1.602176634e-13
152	69	82	1.602176634e-13
152	70	83	3.204353268e-13
152	70	84	1.602176634e-13
152	85	185	3.204353268e-13
152	92	102	1.602176634e-13
152	106	101	1.602176634e-13
153	54	83	3.204353268e-13
153	59	137	4.806529902e-13
153	69	87	1.602176634e-13
153	79	134	3.204353268e-13
153	89	34	1.602176634e-13
153	92	102	1.602176634e-13
153	93	101	1.602176634e-13
153	108	101	3.204353268e-13
153	109	30	1.602176634e-13
154	53	84	3.204353268e-13
154	61	84	1.602176634e-13
154	64	82	1.602176634e-13
154	69	87	1.602176634e-13
154	80	135	1.602176634e-13
154	83	136	1.602176634e-13
154	91	101	3.204353268e-13
154	102	101	1.602176634e-13
154	102	102	1.602176634e-13
154	103	102	1.602176634e-13
154	111	30	1.602176634e-13
154	112	94	1.602176634e-13
154	113	96	1.602176634e-13
154	113	97	6.408706536e-13
154	113	98	1.602176634e-13
155	52	84	1.602176634e-13
155	54	84	3.204353268e-13
155	62	75	1.602176634e-13
155	64	84	1.602176634e-13
155	93	103	1.602176634e-13
155	95	101	1.602176634e-13
155	96	102	1.602176634e-13
155	97	103	1.602176634e-13
155	99	101	1.602176634e-13
155	99	102	1.602176634e-13
155	100	101	3.204353268e-13
155	103	103	1.602176634e-13
156	48	102	1.602176634e-13
156	66	84	3.204353268e-13
156	70	87	4.806529902e-13
156	70	88	1.602176634e-13
156	71	88	3.204353268e-13
156	95	102	1.602176634e-13
156	96	103	1.602176634e-13
156	104	103	3.204353268e-13
156	105	103	1.602176634e-13
157	68	87	1.602176634e-13
157	71	83	1.602176634e-13
157	71	88	3.204353268e-13
157	81	135	1.602176634e-13
157	85	136	1.602176634e-13
157	97	103	1.602176634e-13
157	98	103	1.602176634e-13
158	65	83	4.806529902e-13
158	70	83	1.602176634e-13
158	70	85	1.602176634e-13
158	81	136	1.602176634e-13
158	82	135	4.806529902e-13
158	89	3	1.602176634e-13
158	108	101	1.602176634e-13
159	43	214	1.602176634e-13
159	54	148	1.602176634e-13
159	64	83	1.602176634e-13
159	67	83	1.602176634e-13
159	67	84	1.602176634e-13
159	69	12	1.602176634e-13
159	69	84	3.204353268e-13
159	70	83	1.602176634e-13
159	70	85	1.602176634e-13
159	77	103	3.204353268e-13
159	89	101	1.602176634e-13
160	75	104	3.204353268e-13
160	76	103	1.602176634e-13
160	77	103	3.204353268e-13
160	108	101	1.602176634e-13
161	44	104	1.602176634e-13
161	56	108	1.602176634e-13
161	76	102	1.602176634e-13
161	76	103	9.613059804e-13
161	77	102	1.602176634e-13
161	78	102	1.602176634e-13
161	92	162	1.602176634e-13
161	107	101	1.602176634e-13
162	64	154	3.204353268e-13
162	81	135	1.602176634e-13
162	83	105	4.806529902e-13
162	84	105	4.806529902e-13
162	87	101	1.602176634e-13
163	40	152	1.602176634e-13
163	53	78	3.204353268e-13
163	78	104	1.602176634e-13
163	81	133	1.602176634e-13
163	82	133	6.408706536e-13
164	77	104	1.602176634e-13
164	82	7	1.602176634e-13
164	82	133	3.204353268e-13
164	83	134	1.602176634e-13
164	86	164	1.602176634e-13
164	89	159	1.602176634e-13
164	111	187	1.602176634e-13
165	63	154	3.204353268e-13
165	80	134	1.602176634e-13
165	81	133	3.204353268e-13
165	82	133	1.602176634e-13
165	84	134	1.602176634e-13
165	87	134	1.602176634e-13
165	88	101	1.602176634e-13
165	109	186	1.602176634e-13
166	83	134	1.602176634e-13
166	87	134	1.602176634e-13
166	103	187	1.602176634e-13
166	105	187	1.602176634e-13
167	39	150	1.602176634e-13
167	41	144	3.204353268e-13
167	80	104	1.602176634e-13
167	82	133	1.602176634e-13
167	83	105	4.806529902e-13
167	86	134	3.204353268e-13
167	87	101	1.602176634e-13
167	111	144	1.602176634e-13
168	37	144	1.602176634e-13
168	72	135	1.602176634e-13
168	78	8	1.602176634e-13
168	83	134	4.806529902e-13
168	84	134	1.602176634e-13
168	101	154	3.204353268e-13
168	108	144	1.602176634e-13
169	42	144	1.602176634e-13
169	65	170	1.602176634e-13
169	82	135	1.602176634e-13
169	84	135	1.602176634e-13
169	84	171	4.806529902e-13
169	85	135	3.204353268e-13
169	118	175	1.602176634e-13
170	76	80	1.602176634e-13
170	84	135	4.806529902e-13
170	85	135	1.602176634e-13
170	86	101	1.602176634e-13
170	94	139	1.602176634e-13
170	98	186	1.602176634e-13
171	39	146	3.204353268e-13
171	46	105	3.204353268e-13
171	75	80	1.602176634e-13
171	84	101	1.602176634e-13
171	86	105	1.602176634e-13
171	93	187	3.204353268e-13
171	94	141	1.602176634e-13
172	83	100	1.602176634e-13
172	87	104	3.204353268e-13
172	92	138	1.602176634e-13
172	94	139	1.602176634e-13
172	99	142	1.602176634e-13
173	77	102	3.204353268e-13
173	78	102	1.602176634e-13
173	80	101	1.602176634e-13
173	83	100	3.204353268e-13
173	84	103	1.602176634e-13
173	85	104	1.602176634e-13
173	86	101	1.602176634e-13
173	86	105	1.602176634e-13
173	87	102	1.602176634e-13
173	88	104	1.602176634e-13
173	90	41	1.602176634e-13
173	91	138	1.602176634e-13
174	78	102	1.602176634e-13
174	82	100	1.602176634e-13
174	88	104	3.204353268e-13
175	72	98	1.602176634e-13
175	86	104	1.602176634e-13
175	88	104	1.602176634e-13
175	91	138	1.602176634e-13
176	83	102	1.602176634e-13
176	84	103	1.602176634e-13
176	84	138	1.602176634e-13
176	85	104	1.602176634e-13
176	85	105	1.602176634e-13
176	86	102	1.602176634e-13
176	86	105	1.602176634e-13
177	83	103	3.204353268e-13
177	85	137	3.204353268e-13
177	86	105	4.806529902e-13
178	49	100	3.204353268e-13
178	71	102	1.602176634e-13
178	80	103	1.602176634e-13
178	81	104	1.602176634e-13
179	67	127	3.204353268e-13
179	72	79	1.602176634e-13
179	79	104	4.806529902e-13
179	80	104	1.602176634e-13
179	82	104	1.602176634e-13
180	35	156	1.602176634e-13
180	81	104	1.602176634e-13
180	86	106	1.602176634e-13
181	79	103	1.602176634e-13
182	84	104	1.602176634e-13
182	89	96	1.602176634e-13
182	108	94	1.602176634e-13
183	77	101	1.602176634e-13
183	83	105	4.806529902e-13
183	84	105	1.602176634e-13
184	69	78	1.602176634e-13
184	78	98	1.602176634e-13
184	84	90	3.204353268e-13
185	56	107	1.602176634e-13
185	78	98	1.602176634e-13
185	104	176	3.204353268e-13
186	80	100	1.602176634e-13
186	81	99	1.602176634e-13
186	91	174	3.204353268e-13
186	101	172	1.602176634e-13
187	79	97	1.602176634e-13
187	79	98	1.602176634e-13
188	67	86	1.602176634e-13
188	79	98	1.602176634e-13
188	79	99	1.602176634e-13
189	44	154	3.204353268e-13
189	67	87	1.602176634e-13
189	74	100	1.602176634e-13
189	80	98	3.204353268e-13
189	90	98	1.602176634e-13
189	92	97	1.602176634e-13
190	73	100	1.602176634e-13
191	87	98	1.602176634e-13
191	91	96	3.204353268e-13
192	80	100	1.602176634e-13
193	88	174	1.602176634e-13
194	87	100	1.602176634e-13
196	85	118	3.204353268e-13
197	84	118	1.602176634e-13
198	56	126	1.602176634e-13
200	46	169	3.204353268e-13
202	77	159	1.602176634e-13
202	110	151	1.602176634e-13
203	104	150	1.602176634e-13
204	107	141	1.602176634e-13
205	82	160	4.806529902e-13
205	105	149	1.602176634e-13
207	82	161	1.602176634e-13
207	115	175	1.602176634e-13
208	16	164	1.602176634e-13
209	83	161	1.602176634e-13
209	107	149	1.602176634e-13
210	15	164	1.602176634e-13
210	83	160	1.602176634e-13
210	83	161	1.602176634e-13
212	59	165	1.602176634e-13
212	106	149	1.602176634e-13
213	12	165	1.602176634e-13
214	12	165	1.602176634e-13
214	13	164	1.602176634e-13
214	14	164	1.602176634e-13
214	68	183	1.602176634e-13
214	69	183	1.602176634e-13
214	104	149	1.602176634e-13
214	109	178	1.602176634e-13
215	88	163	1.602176634e-13
215	93	162	3.204353268e-13
216	88	163	1.602176634e-13
216	102	150	1.602176634e-13
218	65	167	1.602176634e-13
218	88	167	1.602176634e-13
218	95	165	1.602176634e-13
218	103	151	3.204353268e-13
220	86	162	1.602176634e-13
220	87	154	1.602176634e-13
222	8	167	1.602176634e-13
222	84	154	1.602176634e-13
222	92	153	1.602176634e-13
222	94	153	1.602176634e-13
222	98	152	1.602176634e-13
222	101	157	9.613059804e-13
222	106	109	1.602176634e-13
223	85	154	1.602176634e-13
223	107	176	3.204353268e-13
224	67	178	1.602176634e-13
224	110	110	1.602176634e-13
225	87	155	3.204353268e-13
225	106	109	1.602176634e-13
225	110	110	3.204353268e-13
226	104	111	1.602176634e-13
226	105	111	4.806529902e-13
226	106	111	1.602176634e-13
227	91	155	1.602176634e-13
227	96	157	1.602176634e-13
227	103	111	1.602176634e-13
227	105	111	1.602176634e-13
227	106	111	1.602176634e-13
227	109	110	1.602176634e-13
228	3	167	1.602176634e-13
228	103	111	1.602176634e-13
228	104	111	1.602176634e-13
231	109	107	1.602176634e-13
232	111	106	1.602176634e-13
239	117	107	3.204353268e-13
241	46	212	3.204353268e-13
246	114	107	1.602176634e-13
246	124	108	1.602176634e-13
247	115	106	1.602176634e-13
247	119	106	1.602176634e-13
