# mesh name: PhantomMesh
# primitive scorer name: trackLength
127	63	110	1.581271670801293e-06
127	63	111	1.607888514584413e-06
127	64	110	3.409761558316333e-06
127	64	111	3.441733846719264e-06
127	65	110	1.600922770749358e-06
127	65	111	1.591385053830669e-06
128	63	110	1.595991099134346e-06
128	63	111	1.614440347271622e-06
128	64	110	3.466926881469268e-06
128	64	111	3.491321542242067e-06
128	65	110	1.600491632462837e-06
128	65	111	1.583916384121322e-06
