# mesh name: PhantomMesh
# primitive scorer name: energyDeposit
127	63	110	1.296124552889822e-11
127	63	111	8.66012791689835e-12
127	64	110	4.501796799759016e-11
127	64	111	2.583291242174631e-11
127	65	110	1.833389207000197e-11
127	65	111	1.247109928545083e-11
128	63	110	8.319135259805364e-12
128	63	111	1.28280711527432e-11
128	64	110	4.749507541944986e-11
128	64	111	4.856537725971954e-11
128	65	110	1.110613377000685e-11
128	65	111	1.427527345517731e-11
