# mesh name: PhantomMesh
# primitive scorer name: doseDeposit
127	63	110	6.909150599092186e-38
127	63	111	7.824961894941202e-38
127	64	110	2.169322394739478e-37
127	64	111	1.289013045843627e-37
127	65	110	7.151242361819937e-38
127	65	111	8.926133102671125e-38
128	63	110	5.65719159910177e-38
128	63	111	6.627008804813062e-38
128	64	110	1.722898284024452e-37
128	64	111	2.184403807981038e-37
128	65	110	2.783737331810501e-38
128	65	111	3.390999735698746e-38
